0.495428,1.492417,0.198240
0.445583,1.376003,0.251865
0.442619,1.379532,0.270714
0.481500,1.460100,0.384288
0.475117,1.323228,1.231253
0.442488,1.325289,1.243619
0.466579,1.317046,1.244639
0.461728,1.325643,1.228145
0.408311,1.364413,1.269750
0.422481,1.371349,1.268366
0.441365,1.408289,1.413170
0.408984,1.471083,0.640126
0.398496,1.472410,0.647758
0.392585,1.468779,0.654029
0.404615,1.478652,0.655087
0.412875,1.472525,0.632131
0.362157,1.413031,0.988893
0.365035,1.406973,1.002172
0.375124,1.431166,1.004036
0.371191,1.425143,0.993025
0.368477,1.419651,1.000940
0.470084,1.486095,1.033526
0.467884,1.475346,1.033666
0.473411,1.490645,1.048886
0.459260,1.488297,1.030597
0.445419,1.489733,1.049353
0.446061,1.503357,1.019020
0.457427,1.328484,0.802452
0.462916,1.318183,0.807719
0.460293,1.319710,0.812273
0.456663,1.338585,0.809189
0.453435,1.329737,0.821050
0.471351,1.310443,0.790457
0.457037,1.340782,0.824759
0.476875,1.307060,0.813608
0.378660,1.402359,0.832169
0.399350,1.404360,0.798527
0.388591,1.377057,0.812036
0.392569,1.394879,0.804845
0.382929,1.392118,0.813217
0.390712,1.386118,0.809861
0.465214,1.324541,1.340566
0.466552,1.310271,1.360769
0.425373,1.402966,1.394680
0.423114,1.397591,1.405206
0.429156,1.400316,1.387632
0.435875,1.387917,1.492651
0.435896,1.394775,1.500814
0.423197,1.383554,1.474650
0.420153,1.383907,1.484488
0.441674,1.386579,1.484760
0.496997,1.296439,0.852871
0.481550,1.304061,0.845928
0.474812,1.307491,0.836585
0.492840,1.299476,0.839797
0.380133,1.421429,0.935360
0.379445,1.420470,0.948585
0.404487,1.496417,1.229950
0.401656,1.478621,1.239237
0.414195,1.485545,1.222725
0.410459,1.495601,1.217929
0.403821,1.370793,1.358345
0.385636,1.366817,1.353703
0.389622,1.373201,1.352413
0.393251,1.370731,1.366538
0.415121,1.373152,1.359097
0.399833,1.367908,1.378647
0.472931,1.424808,0.541120
0.489908,1.420331,0.548734
0.468704,1.433075,0.541879
0.491786,1.429941,0.545707
0.416713,1.500847,0.983640
0.313720,1.397989,0.521238
0.308382,1.405055,0.521582
0.304781,1.395210,0.514755
0.320417,1.395468,0.513435
0.374822,1.362543,0.828713
0.379872,1.368860,0.814090
0.378023,1.389977,1.470586
0.379440,1.383616,1.472435
0.423213,1.487594,1.016972
0.419963,1.488603,1.011027
0.416617,1.478620,0.999269
0.428038,1.491166,1.001650
0.430517,1.511448,0.996634
0.431779,1.495456,1.015277
0.437188,1.486761,1.025752
0.453907,1.469791,0.742413
0.472924,1.472792,0.741830
0.467858,1.486696,0.743377
0.464210,1.492982,0.746251
0.441796,1.483684,0.746617
0.337577,1.377873,0.997834
0.347517,1.383116,0.994816
0.405901,1.437050,0.777775
0.407734,1.430878,0.793945
0.408422,1.422317,0.795532
0.458607,1.395423,1.445678
0.480059,1.396918,1.438358
0.465664,1.380072,1.455018
0.466281,1.387194,1.445546
0.453962,1.380996,1.461400
0.488648,1.317305,0.620492
0.494003,1.319024,0.626500
0.483879,1.303941,0.617467
0.491090,1.313840,0.630040
0.458876,1.450349,0.535025
0.403413,1.432691,0.539931
0.430884,1.449841,0.540082
0.440646,1.444177,0.532594
0.448299,1.400328,1.260480
0.414435,1.398541,1.266156
0.413844,1.412096,1.263082
0.437087,1.371793,1.267820
0.420945,1.378129,1.358203
0.436124,1.382432,1.364084
0.438234,1.377023,1.367303
0.479160,1.442898,0.629415
0.487496,1.438215,0.627139
0.475240,1.449189,0.636856
0.476702,1.479973,1.098068
0.477519,1.476466,1.107421
0.483801,1.475119,1.088688
0.456331,1.414297,1.244503
0.450542,1.414043,1.251470
0.437253,1.413505,1.257417
0.381214,1.459537,1.293166
0.375010,1.446000,1.298000
0.382970,1.457552,1.271597
0.350386,1.359772,1.367249
0.353499,1.360054,1.354846
0.344548,1.348514,1.357050
0.460454,1.432470,0.604032
0.442956,1.432830,0.589788
0.451778,1.434165,0.596530
0.413370,1.395865,1.406464
0.418021,1.401497,1.413509
0.445689,1.404664,1.406969
0.486797,1.471349,1.032436
0.480960,1.479901,1.034339
0.495845,1.484856,1.035714
0.496085,1.493899,1.033520
0.400219,1.482752,0.879120
0.391559,1.461260,0.865812
0.390188,1.456571,0.886258
0.398871,1.476500,0.896500
0.442382,1.334153,0.582915
0.456807,1.483149,1.354409
0.446008,1.501776,1.352148
0.453033,1.465989,1.364509
0.474074,1.485574,1.358403
0.493652,1.349761,1.093224
0.498949,1.352883,1.103032
0.438434,1.382555,1.464452
0.440785,1.383152,1.458555
0.442460,1.386880,1.452495
0.429905,1.397197,1.448539
0.408108,1.476002,0.802948
0.404693,1.467427,0.796272
0.409897,1.487450,0.820332
0.508549,1.321454,1.058624
0.497830,1.313503,1.060177
0.413864,1.487808,1.360518
0.407189,1.473879,1.361661
0.412928,1.481561,1.351095
0.481494,1.446304,1.123375
0.496083,1.436031,1.122168
0.372229,1.398468,0.913439
0.423754,1.485317,1.355510
0.428288,1.477667,1.367352
0.424116,1.489949,1.364685
0.435078,1.484797,1.359197
0.428672,1.488944,1.352501
0.416348,1.494670,1.343580
0.433477,1.471540,1.362274
0.445835,1.485696,1.353655
0.378175,1.400174,1.272619
0.502383,1.473447,1.383942
0.418003,1.446538,0.761717
0.411324,1.461546,0.758217
0.389652,1.415120,0.821815
0.403170,1.428714,0.801453
0.405231,1.442247,0.796011
0.397299,1.413631,0.807678
0.400129,1.433800,0.814689
0.404070,1.412470,1.409979
0.408415,1.419550,1.408562
0.381439,1.399013,1.383214
0.372550,1.404427,1.384397
0.369866,1.394560,1.372792
0.504636,1.391739,1.421631
0.494006,1.389104,1.429475
0.502228,1.400728,1.421199
0.497522,1.386787,1.420114
0.485896,1.390019,1.434858
0.496013,1.404613,1.431008
0.499589,1.402757,1.411559
0.496225,1.454256,1.490053
0.490464,1.450081,1.474974
0.504732,1.461490,1.476300
0.452980,1.446171,1.207073
0.447439,1.470450,1.203181
0.464716,1.427772,1.175686
0.364906,1.403787,0.517912
0.354927,1.399953,0.514535
0.471169,1.310744,0.847214
0.434711,1.309301,1.282069
0.436660,1.306606,1.302893
0.471179,1.438895,1.474911
0.351479,1.376164,1.331923
0.356447,1.406357,1.327239
0.351911,1.388128,1.339983
0.420364,1.423188,0.575525
0.423153,1.436382,0.577708
0.430304,1.429394,0.579440
0.416543,1.494318,0.800997
0.451034,1.440061,1.224290
0.464134,1.293690,1.355894
0.464537,1.285748,1.344863
0.474772,1.293036,1.366484
0.446812,1.301669,1.347248
0.454408,1.302007,1.351650
0.459526,1.311036,1.345994
0.477448,1.281629,1.347340
0.482391,1.315463,1.433675
0.492279,1.317106,1.416972
0.493108,1.325811,1.431103
0.496962,1.330449,1.417074
0.484453,1.308600,1.406464
0.489491,1.320577,1.424608
0.491305,1.327366,1.416097
0.461681,1.337361,0.941482
0.460266,1.335580,0.932365
0.444405,1.328823,0.950876
0.452060,1.332134,0.950718
0.464755,1.338951,0.959354
0.472604,1.342303,0.954590
0.457857,1.322178,0.940180
0.461480,1.314131,0.926829
0.458257,1.348146,0.873922
0.449521,1.345936,0.885757
0.449198,1.347665,0.894208
0.474375,1.310102,0.772467
0.394825,1.465153,0.914431
0.406609,1.490811,0.927000
0.504928,1.476926,0.747867
0.502738,1.482812,0.742388
0.487094,1.475641,0.741443
0.375607,1.418304,1.274737
0.465039,1.341416,0.966248
0.464298,1.351849,0.959012
0.470472,1.346232,0.960683
0.481744,1.308811,1.237117
0.460502,1.420951,0.537376
0.454975,1.438003,0.534398
0.499176,1.345684,1.174940
0.455173,1.455133,1.177007
0.461907,1.445975,1.163205
0.455050,1.447732,1.183936
0.422690,1.475085,0.750893
0.425688,1.483026,0.758641
0.414028,1.468774,0.756654
0.450018,1.499650,0.756392
0.511562,1.271776,1.429977
0.494203,1.276553,1.415247
0.480171,1.384566,1.198127
0.486690,1.388597,1.184126
0.349387,1.368537,1.304899
0.383997,1.441213,1.265393
0.383046,1.450246,1.266476
0.401434,1.443081,1.254878
0.392721,1.447834,1.257299
0.400469,1.461084,1.247993
0.446033,1.392996,1.377678
0.455046,1.381353,1.369857
0.496735,1.274629,1.359960
0.402712,1.437905,0.637461
0.413139,1.445453,0.633179
0.405087,1.450813,0.635884
0.387379,1.444189,0.889640
0.385678,1.441521,0.918251
0.384931,1.434428,0.923449
0.455418,1.347528,0.766216
0.462562,1.353345,0.773639
0.452155,1.349226,0.788455
0.457249,1.349548,0.781869
0.456751,1.346719,0.794507
0.372915,1.366066,1.376334
0.478447,1.288769,0.975206
0.458254,1.308086,0.961694
0.459585,1.303158,0.971202
0.455412,1.303993,0.980104
0.461744,1.296068,0.981930
0.473391,1.296225,0.966836
0.461624,1.302787,0.989311
0.503825,1.313634,0.557042
0.474478,1.348674,0.732548
0.448815,1.316638,1.251810
0.393088,1.406910,1.268408
0.384406,1.420315,1.269625
0.397246,1.424128,1.264251
0.442011,1.348267,0.963206
0.447813,1.351504,0.958455
0.469665,1.298252,1.255796
0.456630,1.308375,1.257092
0.456904,1.303189,1.263531
0.409932,1.470748,0.776639
0.416200,1.480990,0.773964
0.481757,1.396574,1.173912
0.493375,1.392297,1.158481
0.493438,1.387589,1.171930
0.492725,1.382879,1.158848
0.499348,1.388338,1.150908
0.486009,1.399718,1.160903
0.384735,1.385328,1.460899
0.395772,1.384339,1.456540
0.393900,1.390743,1.456442
0.403633,1.406105,1.465801
0.389246,1.381196,1.466669
0.419575,1.390931,1.450069
0.411639,1.398664,1.453010
0.417046,1.384269,1.454777
0.435333,1.462001,1.229719
0.444824,1.457620,1.223454
0.414972,1.453430,1.245219
0.497228,1.453094,1.467945
0.485792,1.442122,1.463515
0.436670,1.480589,1.210402
0.443859,1.476568,1.205376
0.438645,1.496849,1.183075
0.449096,1.317507,1.332924
0.336802,1.368914,0.993470
0.495852,1.274167,1.391913
0.466338,1.398468,1.390420
0.478620,1.408522,1.399914
0.451517,1.409607,1.399961
0.451679,1.431970,1.404736
0.425451,1.311666,1.307348
0.428580,1.312748,1.320562
0.439631,1.308645,1.333138
0.434624,1.304866,1.326267
0.372476,1.412607,0.958826
0.366872,1.405410,0.962028
0.479715,1.337880,1.196282
0.464390,1.331368,1.216343
0.490161,1.307520,0.585806
0.483083,1.307605,0.597036
0.508565,1.288242,0.610187
0.457523,1.441453,0.643637
0.469567,1.473822,1.127802
0.470188,1.450640,1.134217
0.412544,1.393864,1.501548
0.406193,1.384015,1.485046
0.380427,1.389707,1.483481
0.390498,1.395335,1.495353
0.388071,1.400784,1.491264
0.387895,1.386174,1.483367
0.413320,1.483183,0.787599
0.421684,1.495573,0.784522
0.459688,1.422228,1.456828
0.437809,1.409954,1.452713
0.459452,1.429335,1.463924
0.465852,1.406522,1.444560
0.481780,1.416394,1.443881
0.484718,1.406936,1.439008
0.502136,1.419364,1.436590
0.478794,1.430280,1.409699
0.472099,1.439134,1.406218
0.512975,1.429536,1.418609
0.496101,1.438342,1.415820
0.504694,1.425622,1.413155
0.494433,1.414161,1.405941
0.366435,1.350221,1.278774
0.378482,1.414444,0.841563
0.377940,1.411653,0.860936
0.500920,1.267090,1.333403
0.490589,1.273307,1.342702
0.483695,1.319683,1.393955
0.485024,1.314968,1.382000
0.481649,1.323654,1.380989
0.482334,1.323766,1.370231
0.485093,1.326537,1.396616
0.480374,1.330086,1.397368
0.492091,1.318099,1.405035
0.486126,1.322561,1.408382
0.489757,1.329761,1.387114
0.492811,1.330945,1.373267
0.417966,1.463347,0.750933
0.426773,1.453253,0.751944
0.435243,1.458985,0.745493
0.431509,1.473287,0.745211
0.487904,1.301435,1.484648
0.492428,1.311797,1.480225
0.483980,1.286047,1.483430
0.498259,1.308694,1.494284
0.486473,1.279650,1.497637
0.483206,1.291613,1.483071
0.463060,1.333519,0.719226
0.478021,1.323777,0.716939
0.450685,1.339989,0.724904
0.465150,1.334511,0.729358
0.474922,1.343480,0.731757
0.471825,1.323762,0.729433
0.463480,1.326554,0.730817
0.460007,1.418396,1.196670
0.457895,1.431745,1.205324
0.464766,1.415347,1.187569
0.465636,1.339594,0.736104
0.439664,1.422870,1.465083
0.417901,1.421750,1.471560
0.351714,1.410512,0.535988
0.442634,1.301342,1.337436
0.446582,1.303068,1.316053
0.461848,1.295739,1.311907
0.468869,1.285576,1.333518
0.456348,1.340418,0.775137
0.456943,1.337305,0.791040
0.457348,1.326349,0.775973
0.462601,1.319172,0.782543
0.454961,1.324262,0.793573
0.500162,1.289869,1.250117
0.473695,1.293543,1.273938
0.496337,1.286872,1.265856
0.468563,1.301697,1.248989
0.374500,1.353622,0.871170
0.370393,1.349941,0.874407
0.364228,1.371518,0.884807
0.377840,1.351192,0.862590
0.380120,1.437499,1.355030
0.378479,1.423304,1.370312
0.455112,1.331291,0.587363
0.464987,1.327731,0.573619
0.465202,1.315770,0.589450
0.452705,1.325041,0.595259
0.466489,1.316804,0.599768
0.460476,1.322663,0.588401
0.459970,1.322235,0.605699
0.453522,1.336013,0.578981
0.463108,1.340096,0.576900
0.392371,1.456474,1.000824
0.379867,1.439424,1.000112
0.391330,1.450119,0.991026
0.405775,1.467447,0.997357
0.393301,1.452594,1.010616
0.404483,1.460897,1.015129
0.405709,1.464076,1.019856
0.379177,1.428532,0.982390
0.395436,1.454946,1.015860
0.466002,1.345805,0.939850
0.452131,1.345598,0.923996
0.454053,1.348105,0.951006
0.468802,1.349737,0.944010
0.475650,1.347396,0.951846
0.451509,1.351933,0.927050
0.494649,1.479774,1.369429
0.487568,1.490250,1.363484
0.442008,1.320663,0.950768
0.466075,1.318187,0.828251
0.461268,1.322875,0.856616
0.459695,1.344904,0.837722
0.458924,1.340521,0.849783
0.463499,1.323340,0.840155
0.457650,1.329719,0.862341
0.465876,1.312961,0.858137
0.457418,1.332406,0.838159
0.496912,1.450965,1.113344
0.491876,1.469283,1.095780
0.481412,1.465306,1.112706
0.494838,1.458728,1.108281
0.397931,1.478583,1.330489
0.403144,1.482116,1.336758
0.398923,1.494835,1.315118
0.458619,1.390921,1.258797
0.469076,1.390972,1.251093
0.463072,1.402500,1.251903
0.454401,1.377065,1.266092
0.445775,1.387067,1.263482
0.473194,1.382380,1.258746
0.362978,1.418661,1.333407
0.363081,1.421267,1.319135
0.368029,1.433013,1.331712
0.357540,1.410500,1.345736
0.476029,1.388930,1.215249
0.477549,1.392186,1.198562
0.499079,1.480088,0.542660
0.482229,1.485443,0.543026
0.426135,1.439474,1.380727
0.418267,1.425121,1.405967
0.398177,1.462619,0.649188
0.407825,1.461189,0.642299
0.385718,1.386920,1.364519
0.399124,1.378176,1.356023
0.410511,1.469310,1.237371
0.469588,1.478440,1.077893
0.449552,1.481489,1.063509
0.460378,1.480207,1.059213
0.497189,1.394363,1.140663
0.490885,1.402392,1.142504
0.479157,1.457401,1.381487
0.468319,1.443459,1.400787
0.450340,1.450588,1.375285
0.466894,1.452399,1.381428
0.461100,1.458581,1.153718
0.450669,1.475358,1.182969
0.459371,1.481406,1.151219
0.456223,1.474412,1.167673
0.448437,1.487633,1.176340
0.364944,1.375578,0.861064
0.371116,1.363822,0.844082
0.370756,1.392998,0.853153
0.373490,1.376068,0.829152
0.370585,1.389657,0.842336
0.449426,1.354057,0.740835
0.453219,1.348036,0.748025
0.455990,1.354825,0.755472
0.493206,1.387855,1.402368
0.486907,1.401832,1.401320
0.467919,1.390165,1.379352
0.487358,1.393109,1.395673
0.500196,1.393703,1.406366
0.355355,1.352156,1.336690
0.359160,1.357126,1.345629
0.368963,1.362688,1.348973
0.359991,1.364750,1.360971
0.375946,1.365541,1.356465
0.365163,1.360564,1.373644
0.371653,1.369343,1.370840
0.348043,1.350996,1.351678
0.434199,1.318898,1.322631
0.469100,1.449480,0.621921
0.466070,1.454476,0.627878
0.443287,1.453283,0.629966
0.462973,1.450841,0.637081
0.459850,1.452002,0.614805
0.462935,1.491509,1.124152
0.458059,1.492600,1.144936
0.452554,1.487019,1.080346
0.436714,1.487136,1.066178
0.381787,1.424513,0.881154
0.460940,1.343014,0.856093
0.456832,1.347920,0.849801
0.458671,1.319188,0.922022
0.457751,1.329393,0.914392
0.451303,1.329174,0.892839
0.466006,1.313541,0.904418
0.452032,1.336099,0.901896
0.462379,1.291445,0.993767
0.442368,1.299262,0.993706
0.437105,1.500085,1.086445
0.434879,1.326740,1.249676
0.411176,1.321528,1.287566
0.446618,1.309397,1.263761
0.434153,1.313057,1.265558
0.433018,1.321582,1.255536
0.421149,1.321920,1.264932
0.476208,1.325219,1.350833
0.497377,1.334195,1.373219
0.480371,1.325433,1.361330
0.486574,1.332059,1.353876
0.495914,1.332309,1.360672
0.351334,1.371400,0.974460
0.366848,1.366880,0.977004
0.350113,1.368561,0.983716
0.355669,1.365145,0.963513
0.392969,1.465689,0.883157
0.401312,1.480412,0.854831
0.482560,1.316169,0.579615
0.491490,1.309220,0.567833
0.475495,1.324601,0.568048
0.491964,1.324441,0.553796
0.483304,1.333785,0.547574
0.477665,1.290258,0.991090
0.478589,1.433475,1.137690
0.469402,1.436286,1.152973
0.501495,1.279033,1.457545
0.491473,1.286446,1.459465
0.500688,1.279272,1.443636
0.489300,1.290893,1.460732
0.495938,1.303955,1.466710
0.501160,1.310739,1.458343
0.489411,1.295886,1.452845
0.492927,1.309074,1.446490
0.484472,1.312409,1.440123
0.444775,1.436885,1.396420
0.381853,1.441183,1.009749
0.375131,1.413507,1.381947
0.383569,1.409260,1.393961
0.404847,1.441388,1.367413
0.393464,1.411848,1.405952
0.399643,1.419228,1.396747
0.401077,1.429552,1.380019
0.385381,1.405671,1.403274
0.443318,1.322286,0.969215
0.436607,1.313918,0.971567
0.429727,1.319544,0.977188
0.392461,1.405355,1.476763
0.392326,1.409542,1.478360
0.403178,1.415677,1.473543
0.410246,1.422196,1.483253
0.398731,1.416026,1.481926
0.448976,1.470458,0.542874
0.465055,1.475087,0.540221
0.464297,1.406767,1.233828
0.472197,1.393420,1.232179
0.466772,1.402389,1.242807
0.468561,1.404522,1.205928
0.374225,1.404467,0.931934
0.365666,1.381486,0.903075
0.364625,1.382969,0.927418
0.362393,1.370345,0.918286
0.483613,1.304480,0.786975
0.496085,1.299150,0.775719
0.513120,1.297169,0.781965
0.484011,1.308683,0.763813
0.500202,1.346841,0.541599
0.476880,1.346317,0.539498
0.495282,1.315034,0.743748
0.486656,1.321055,0.740969
0.494748,1.307458,0.752121
0.478557,1.314456,0.759191
0.470109,1.483933,1.092121
0.460812,1.493522,1.110097
0.366456,1.428726,1.293934
0.364213,1.420195,1.300153
0.368848,1.427502,1.283910
0.469137,1.436760,0.610975
0.463265,1.499596,0.678237
0.350451,1.374121,0.989775
0.357385,1.389618,0.970088
0.367789,1.411342,0.975134
0.359818,1.391608,0.961586
0.372847,1.357880,0.852452
0.370209,1.364397,0.864811
0.377934,1.357463,0.843147
0.448633,1.427959,0.536421
0.422413,1.439281,0.530455
0.435074,1.425956,0.533123
0.446616,1.417716,0.534152
0.410213,1.422161,0.528804
0.436711,1.434691,0.531105
0.430164,1.415733,0.529611
0.388675,1.477222,1.286489
0.391622,1.478303,1.313941
0.399891,1.499259,1.282125
0.399789,1.499000,1.297000
0.498300,1.348016,1.080006
0.483537,1.434507,0.620259
0.487070,1.437720,0.639123
0.390445,1.371708,1.380503
0.383227,1.369153,1.378501
0.492283,1.454764,1.407809
0.502603,1.461911,1.414859
0.498722,1.449082,1.417897
0.419051,1.317550,1.288483
0.427303,1.318643,1.315247
0.417239,1.318067,1.301158
0.498891,1.443575,0.547869
0.515125,1.456941,0.549867
0.491339,1.466525,0.542761
0.488305,1.437689,0.545824
0.485426,1.296364,0.942617
0.461023,1.313816,0.941707
0.478201,1.294814,0.956692
0.453996,1.312638,0.951868
0.481088,1.316839,1.236331
0.490319,1.321770,1.227928
0.473643,1.347309,0.575172
0.329747,1.403446,0.527488
0.333743,1.398937,0.517379
0.338742,1.408489,0.531951
0.482084,1.283285,1.361246
0.489700,1.278523,1.371132
0.483557,1.478316,0.539548
0.418791,1.443347,0.562257
0.422305,1.452704,0.563896
0.432732,1.470991,0.571046
0.424713,1.448952,0.550637
0.413317,1.436233,0.563750
0.406687,1.470521,1.008941
0.350524,1.387338,1.316900
0.486130,1.382832,1.255889
0.476248,1.385271,1.249863
0.422054,1.458169,0.626192
0.429875,1.455715,0.626097
0.444106,1.437111,0.640423
0.435443,1.461601,0.608309
0.441146,1.457874,0.624153
0.426847,1.462860,0.619366
0.430983,1.440008,0.637698
0.478556,1.432742,1.457976
0.502449,1.432702,1.445516
0.447609,1.493268,0.671444
0.486133,1.453591,0.540398
0.368708,1.426671,1.355181
0.366264,1.415226,1.363488
0.365436,1.429032,1.347615
0.422340,1.373361,1.366358
0.434539,1.441818,1.244702
0.453544,1.314024,0.965961
0.452637,1.344431,0.962811
0.466308,1.336174,0.971637
0.449031,1.324728,0.974832
0.455265,1.326847,0.968468
0.439699,1.341038,0.967474
0.392870,1.434832,0.825495
0.397930,1.450247,0.811397
0.396291,1.446128,0.830913
0.487324,1.413937,1.140346
0.485233,1.422549,1.134885
0.494861,1.420791,1.126373
0.485177,1.433575,1.130459
0.500569,1.406659,1.127010
0.496332,1.313068,1.491577
0.507631,1.319888,1.491393
0.503777,1.319570,1.471251
0.435102,1.352976,0.955410
0.431235,1.423965,1.256066
0.481192,1.283688,1.319363
0.494020,1.295959,1.242281
0.400306,1.411086,0.521560
0.393941,1.425864,0.536804
0.406067,1.430725,0.529399
0.385647,1.409882,0.520946
0.409021,1.416290,0.525721
0.393721,1.421566,0.529518
0.417336,1.430552,0.568159
0.499361,1.294737,0.870713
0.479652,1.300971,0.893663
0.482645,1.302602,0.869633
0.454008,1.461074,0.736930
0.446632,1.461147,0.743905
0.440944,1.309259,0.988504
0.459548,1.417676,1.212069
0.456337,1.427189,1.226280
0.453761,1.429756,1.236763
0.460021,1.414876,1.227525
0.448497,1.426035,1.246976
0.443346,1.439524,1.239071
0.378115,1.415764,0.548655
0.385516,1.421394,0.547021
0.359345,1.411114,0.542969
0.372416,1.417304,0.540511
0.385402,1.438884,0.867136
0.418069,1.473671,1.023473
0.504592,1.300854,1.077390
0.471799,1.454619,0.536798
0.470863,1.440134,0.538093
0.444246,1.459043,0.541381
0.470854,1.463040,0.539093
0.430193,1.456003,0.589195
0.443428,1.451489,0.600484
0.443356,1.443390,0.595086
0.423616,1.467564,0.596821
0.425568,1.460848,0.575639
0.428930,1.446596,0.582401
0.378795,1.375919,0.820956
0.375311,1.388649,0.824127
0.455499,1.432855,1.475966
0.447584,1.434038,1.490727
0.472149,1.315729,0.610216
0.375619,1.447767,1.324056
0.384529,1.464762,1.315286
0.385180,1.458447,1.333867
0.443962,1.351559,0.732406
0.460361,1.346476,0.733082
0.462882,1.341219,0.728172
0.448690,1.330045,1.235915
0.480629,1.450117,1.401038
0.494647,1.465147,1.384530
0.499640,1.292228,0.888507
0.482847,1.300351,0.906931
0.495356,1.293604,0.921287
0.483205,1.300331,0.927039
0.440687,1.480969,1.029762
0.426874,1.473825,1.027854
0.446785,1.474459,1.034210
0.435409,1.489359,1.054664
0.387216,1.450326,0.969242
0.387264,1.441365,0.977492
0.399393,1.459944,0.985919
0.482476,1.384739,1.219817
0.484415,1.383998,1.227977
0.500870,1.307851,1.083722
0.402640,1.471964,0.981883
0.403468,1.480992,0.968383
0.410070,1.482300,0.984155
0.441000,1.466231,0.550624
0.443549,1.475180,0.562025
0.441030,1.481265,0.569510
0.400017,1.399479,1.387734
0.382428,1.393612,1.375764
0.420931,1.390154,1.370886
0.405225,1.394186,1.405668
0.387002,1.399545,1.397763
0.401881,1.397591,1.400794
0.413841,1.480794,0.649617
0.421189,1.485907,0.662347
0.431064,1.488070,0.669063
0.432857,1.489812,0.660696
0.419844,1.485513,0.648753
0.425733,1.472272,0.588196
0.425917,1.483716,0.586177
0.380023,1.353846,1.273860
0.390520,1.360248,1.271512
0.373261,1.373999,1.273469
